timestamp,src_ip,dst_ip,label
2026-08-07T07:45:20.815106+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.816098+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.816251+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.826158+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.826706+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.827716+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.827945+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.828397+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.828572+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.828803+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.829005+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.829170+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.829546+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.965665+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.965940+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.966338+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.966952+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.967022+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.978748+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.979125+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.979217+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.979978+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.980529+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.980763+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.981253+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:20.981404+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.117104+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.117798+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.125094+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.125407+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.130267+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.131367+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.131761+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.132078+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.132134+00:00,192.168.64.129,10.10.10.102,Bonet
2026-08-07T07:45:21.132823+00:00,192.168.64.129,10.10.10.102,Bonet
